Date,NVDA,JPM,AMZN,LLY,XOM,^GSPC
2025-10-09,192.1097412109375,301.2522277832031,227.74000549316406,849.9891967773438,109.72974395751953,6735.10986328125
2025-10-10,182.72222900390625,296.6772155761719,216.3699951171875,828.2662353515625,107.61113739013672,6552.509765625
2025-10-13,187.86990356445312,303.6580505371094,220.07000732421875,814.2645874023438,109.07860565185547,6654.72021484375
2025-10-14,179.59970092773438,297.85052490234375,216.38999938964844,807.2587280273438,109.127197265625,6644.31005859375
2025-10-15,179.4001922607422,301.40997314453125,215.57000732421875,821.3896484375,108.46635437011719,6671.06005859375
2025-10-16,181.37545776367188,294.360107421875,214.47000122070312,814.24462890625,107.523681640625,6629.06982421875
2025-10-17,182.7821044921875,293.3938293457031,213.0399932861328,797.7984619140625,109.07860565185547,6664.009765625
2025-10-20,182.20347595214844,298.1265869140625,216.47999572753906,803.8900146484375,109.52564239501953,6735.1298828125
2025-10-21,180.7270050048828,292.9303894042969,222.02999877929688,794.5588989257812,109.53536987304688,6735.35009765625
2025-10-22,179.84912109375,289.9920959472656,217.9499969482422,807.3382568359375,111.47904205322266,6699.39990234375
2025-10-23,181.72462463378906,290.4161071777344,221.08999633789062,815.8941650390625,112.71327209472656,6738.43994140625
2025-10-24,185.81480407714844,296.2334899902344,224.2100067138672,820.276611328125,112.13988494873047,6791.68994140625
2025-10-27,191.03233337402344,299.89154052734375,226.97000122070312,821.2305908203125,112.67439270019531,6875.16015625
2025-10-28,200.54953002929688,301.0845947265625,229.25,814.9601440429688,111.79002380371094,6890.89013671875
2025-10-29,206.545166015625,301.2325134277344,230.3000030517578,808.431396484375,113.17001342773438,6890.58984375
2025-10-30,202.4050750732422,305.10748291015625,222.86000061035156,839.2072143554688,111.45960235595703,6822.33984375
2025-10-31,202.0060272216797,306.7639465332031,244.22000122070312,857.4521484375,111.1388931274414,6840.2001953125
2025-11-03,206.3855438232422,305.0187683105469,254.0,890.9111938476562,110.55580139160156,6851.97021484375
2025-11-04,198.21511840820312,304.920166015625,249.32000732421875,901.1763916015625,110.92509460449219,6771.5498046875
2025-11-05,194.74343872070312,307.3161315917969,250.1999969482422,920.0076293945312,110.47805786132812,6796.2900390625
2025-11-06,187.63047790527344,309.0317687988281,243.0399932861328,931.5647583007812,111.27496337890625,6720.31982421875
2025-11-07,187.7003173828125,309.8106994628906,244.41000366210938,918.57666015625,113.9183349609375,6728.7998046875
2025-11-10,198.5742645263672,312.45318603515625,248.39999389648438,960.581787109375,114.89018249511719,6832.43017578125
2025-11-11,192.69833374023438,311.200927734375,249.10000610351562,982.4239501953125,116.40623474121094,6846.60986328125
